Tin_Cold,Tin_Normal,Tin_Hot,Tin_label,Tin_degree,Tout_Cold,Tout_Normal,Tout_Hot,Tout_label,Tout_degree,Hin_Dry,Hin_Normal,Hin_Wet,Hin_label,Hin_degree,Hout_Dry,Hout_Normal,Hout_Wet,Hout_label,Hout_degree,L_Low,L_Normal,L_High,L_label,L_degree,Solar_Low,Solar_Normal,Solar_High,Solar_label,Solar_degree,CO2_Low,CO2_Normal,CO2_High,CO2_label,CO2_degree,Wind_Low,Wind_Medium,Wind_High,Wind_label,Wind_degree,N_Low,N_Normal,N_High,N_label,N_degree,E_Low,E_Normal,E_High,E_label,E_degree,W,status
0.0,0.9440101634679658,0.0,Normal,0.9440101634679658,0.0,0.7597784400099159,0.0,Normal,0.7597784400099159,0.032425048612287205,0.48378747569385655,0.0,Normal,0.48378747569385655,0.0,0.5007967450831403,0.0,Normal,0.5007967450831403,0.23190176318318986,0.38404911840840494,0.0,Normal,0.38404911840840494,0.0,0.7830298449197889,0.0,Normal,0.7830298449197889,0.0,0.9933412504566814,0.0,Normal,0.9933412504566814,1.0,0.0,0.0,Low,1.0,0.0,0.090038314176245,0.81992337164751,High,0.81992337164751,0.0,0.5870466643525967,0.0,Normal,0.5870466643525967,3,Good
0.0,0.6866472653292927,0.0,Normal,0.6866472653292927,0.0,0.5205230991688241,0.0,Normal,0.5205230991688241,0.0,0.717340373323689,0.0,Normal,0.717340373323689,0.0,0.9625313581666094,0.0,Normal,0.9625313581666094,0.0,0.6139575153376212,0.0,Normal,0.6139575153376212,0.0,0.9551860243049016,0.0,Normal,0.9551860243049016,0.0,0.9767329825453344,0.0,Normal,0.9767329825453344,0.494473398093412,0.25276330095329397,0.0,Low,0.494473398093412,0.0,0.37739463601532547,0.24521072796934892,Normal,0.37739463601532547,0.0,0.6148034319038161,0.0,Normal,0.6148034319038161,3,Good
0.0,0.9037730471756437,0.0,Normal,0.9037730471756437,0.0,0.7341919934834825,0.0,Normal,0.7341919934834825,0.0,0.9692351236219748,0.0,Normal,0.9692351236219748,0.0,0.8826972568985968,0.0,Normal,0.8826972568985968,0.9836144831086994,0.008192758445650304,0.0,Low,0.9836144831086994,0.0,0.0,1.0,High,1.0,0.956836317034205,0.021581841482897508,0.0,Low,0.956836317034205,0.0,0.8808586579864794,0.0,Medium,0.8808586579864794,0.0,0.37739463601532547,0.24521072796934892,Normal,0.37739463601532547,0.1954366877819725,0.4022816561090136,0.0,Normal,0.4022816561090136,3,Good
0.0,0.3624966161760547,0.2750067676478898,Normal,0.3624966161760547,0.0,0.0,1.0,Hot,1.0,0.0,0.8390247357053121,0.0,Normal,0.8390247357053121,0.0,0.9300290130198283,0.0,Normal,0.9300290130198283,0.0,0.8942894449941061,0.0,Normal,0.8942894449941061,0.0,0.9666883886301455,0.0,Normal,0.9666883886301455,0.37760505529787264,0.3111974723510637,0.0,Low,0.37760505529787264,0.0,0.6964953675533656,0.0,Medium,0.6964953675533656,0.24521072796934829,0.3773946360153258,0.0,Normal,0.3773946360153258,0.0,0.9703487208569039,0.0,Normal,0.9703487208569039,3,Good
0.0,0.749741744231471,0.0,Normal,0.749741744231471,0.0,0.617638223295844,0.0,Normal,0.617638223295844,0.0,0.8291793263549088,0.0,Normal,0.8291793263549088,0.0,0.7383688699709492,0.0,Normal,0.7383688699709492,0.0,0.9689686774698253,0.0,Normal,0.9689686774698253,0.0,0.5636745092913502,0.0,Normal,0.5636745092913502,0.36399381480241644,0.3180030925987918,0.0,Low,0.36399381480241644,0.0,0.5773271972757771,0.0,Medium,0.5773271972757771,0.0,0.0,1.0,High,1.0,0.052818934761699715,0.47359053261915,0.0,Normal,0.47359053261915,0,Acceptable
0.0,0.39292873868795536,0.21414252262408837,Normal,0.39292873868795536,0.0,0.5052576670481836,0.0,Normal,0.5052576670481836,0.0,0.9968952894922961,0.0,Normal,0.9968952894922961,0.0,0.9791847187941253,0.0,Normal,0.9791847187941253,0.527282721264192,0.23635863936790397,0.0,Low,0.527282721264192,0.0,0.5537682829391876,0.0,Normal,0.5537682829391876,0.0,0.9999769947399123,0.0,Normal,0.9999769947399123,0.0,0.8047100060121344,0.0,Medium,0.8047100060121344,0.0,0.8563218390804601,0.0,Normal,0.8563218390804601,0.0,0.585184961995897,0.0,Normal,0.585184961995897,3,Acceptable
0.49271096129664704,0.25364451935167664,0.0,Cold,0.49271096129664704,0.0,0.42721497944433673,0.14557004111132626,Normal,0.42721497944433673,0.0,0.8857109369971706,0.0,Normal,0.8857109369971706,0.0,0.6526371874588001,0.0,Normal,0.6526371874588001,0.3558759829060741,0.3220620085469629,0.0,Low,0.3558759829060741,0.0,0.8663629164790844,0.0,Normal,0.8663629164790844,0.0,0.8421107923428184,0.0,Normal,0.8421107923428184,1.0,0.0,0.0,Low,1.0,0.0,0.090038314176245,0.81992337164751,High,0.81992337164751,0.0,0.613042412773948,0.0,Normal,0.613042412773948,3,Acceptable
0.0,0.5844876828880572,0.0,Normal,0.5844876828880572,0.0,0.7389842284045705,0.0,Normal,0.7389842284045705,0.0,0.9056549978955227,0.0,Normal,0.9056549978955227,0.0,0.7856871385912302,0.0,Normal,0.7856871385912302,0.0,0.5959321003442314,0.0,Normal,0.5959321003442314,0.0,0.9765744062701537,0.0,Normal,0.9765744062701537,0.0,0.7219694770279617,0.0,Normal,0.7219694770279617,0.3278992118771113,0.33605039406144427,0.0,Medium,0.33605039406144427,0.0,0.18582375478927182,0.6283524904214562,High,0.6283524904214562,0.0,0.9768951394612546,0.0,Normal,0.9768951394612546,0,Acceptable
0.0,0.5457390274418877,0.0,Normal,0.5457390274418877,0.0,0.595467183985727,0.0,Normal,0.595467183985727,0.0,0.914493133841199,0.0,Normal,0.914493133841199,0.0,0.840985236248114,0.0,Normal,0.840985236248114,1.0,0.0,0.0,Low,1.0,0.0,0.10012344784545174,0.7997531043090965,High,0.7997531043090965,0.1931687139903663,0.40341564300481686,0.0,Normal,0.40341564300481686,0.0,0.5121317682411625,0.0,Medium,0.5121317682411625,0.0,0.6647509578544063,0.0,Normal,0.6647509578544063,0.0,0.812030290805289,0.0,Normal,0.812030290805289,3,Good
0.0,0.2862892241547257,0.427421551690548,Hot,0.427421551690548,0.0,0.7111446570647348,0.0,Normal,0.7111446570647348,0.0,0.3323757975156989,0.33524840496860153,Wet,0.33524840496860153,0.0,0.229848141993643,0.5403037160127142,Wet,0.5403037160127142,0.0,0.35823107572044827,0.2835378485591034,Normal,0.35823107572044827,0.7672346906867125,0.11638265465664371,0.0,Low,0.7672346906867125,0.0,0.544501609964811,0.0,Normal,0.544501609964811,0.0,0.3094456574619386,0.38110868507612317,High,0.38110868507612317,0.0,0.0,1.0,High,1.0,0.0,0.37823020470362434,0.24353959059275151,Normal,0.37823020470362434,2,Poor
