antecedent,consequent,weight,count,source_row,confidence
Tin=Normal AND L=Normal AND Solar=Low AND CO2=Normal AND Wind=Medium AND N=High AND E=Normal AND W=2,Acceptable,0.3784141814313872,1,188,0.4886278620574383
Tin=Normal AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Low AND N=Normal AND E=Normal AND W=3,Good,0.5162856212020485,1,129,0.7251185513462084
Tin=Normal AND Tout=Cold AND Hin=Normal AND Hout=Normal AND CO2=Normal AND N=Low AND E=High AND W=0,Acceptable,0.3441549042079683,1,1148,0.7475491702297015
Tin=Normal AND Tout=Cold AND Hin=Normal AND Hout=Normal AND CO2=Normal AND Wind=Medium AND N=Normal AND W=3,Good,0.4581762811202682,1,1528,0.3892432478200587
Tin=Normal AND Tout=Cold AND Hin=Normal AND Hout=Normal AND L=Normal AND CO2=Normal AND Wind=Medium AND W=3,Acceptable,0.47721189979707,1,542,0.707616283199836
Tin=Normal AND Tout=Cold AND Hin=Normal AND Hout=Normal AND Solar=Normal AND CO2=Normal AND Wind=Medium AND W=3,Acceptable,0.4731800766283523,1,60,0.7697035084753311
Tin=Normal AND Tout=Cold AND Hin=Normal AND Hout=Normal AND Solar=Normal AND N=High AND E=High AND W=3,Acceptable,0.4123758398352674,1,1586,0.999999999999134
Tin=Normal AND Tout=Cold AND Hin=Normal AND Solar=Normal AND CO2=Normal AND Wind=Medium AND N=High AND W=3,Acceptable,0.4589193405410758,1,731,0.8978196975548804
Tin=Normal AND Tout=Cold AND Hout=Wet AND L=Normal AND CO2=High AND N=High AND E=High AND W=1,Poor,0.3925007856759773,1,1395,0.9999999999984036
Tin=Normal AND Tout=Cold AND L=Low AND Solar=High AND CO2=Normal AND Wind=Medium AND E=High AND W=3,Acceptable,0.3748391371117122,1,674,0.9999999999982828
Tin=Normal AND Tout=Cold AND L=Normal AND Solar=Low AND CO2=Normal AND Wind=Medium AND N=High AND W=2,Poor,0.354434013844141,1,581,0.9999999999973376
Tin=Normal AND Tout=Cold AND L=Normal AND Solar=Normal AND CO2=High AND Wind=Medium AND E=Normal AND W=3,Acceptable,0.3359938069819702,1,864,0.8012484569198932
Tin=Normal AND Tout=Hot AND Hin=Normal AND Hout=Normal AND CO2=Normal AND Wind=Low AND E=High AND W=3,Acceptable,0.3773946360153254,1,1708,0.9887610118979848
Tin=Normal AND Tout=Hot AND Hin=Normal AND Hout=Normal AND L=Low AND CO2=High AND N=Low AND W=3,Good,0.4327448557137899,1,815,0.9309431214362652
Tin=Normal AND Tout=Hot AND Hin=Normal AND Hout=Normal AND L=Normal AND N=Normal AND E=High AND W=1,Poor,0.4193861863925939,1,992,0.9999999999981574
Tin=Normal AND Tout=Hot AND Hin=Normal AND Hout=Normal AND Solar=Low AND CO2=Normal AND N=Normal AND W=2,Poor,0.3631843128762377,1,912,0.9999999999944538
Tin=Normal AND Tout=Hot AND Hin=Normal AND Hout=Normal AND Solar=Normal AND N=Normal AND E=High AND W=0,Acceptable,0.4731800766283523,1,462,0.95590609804684
Tin=Normal AND Tout=Hot AND Hin=Normal AND Hout=Normal AND Solar=Normal AND N=Normal AND E=High AND W=3,Acceptable,0.4356680104890221,2,1166,0.9560875287981768
Tin=Normal AND Tout=Hot AND Hin=Normal AND L=Low AND CO2=Normal AND N=High AND E=Normal AND W=3,Acceptable,0.4902732194515484,1,164,0.4399463067509815
Tin=Normal AND Tout=Hot AND Hin=Wet AND Hout=Wet AND CO2=Normal AND N=Normal AND E=Normal AND W=0,Acceptable,0.3874054137091191,1,1199,0.8089884771131753
Tin=Normal AND Tout=Hot AND Hout=Normal AND L=Low AND Solar=High AND CO2=Normal AND N=Low AND W=3,Acceptable,0.3834103020475343,1,803,0.4986175054363742
Tin=Normal AND Tout=Hot AND Hout=Normal AND L=Normal AND CO2=Normal AND Wind=Low AND E=Normal AND W=0,Acceptable,0.4294938895514448,1,1629,0.9262665810874045
Tin=Normal AND Tout=Hot AND L=Low AND Solar=High AND CO2=Low AND Wind=Low AND E=Normal AND W=3,Good,0.3947672628788359,1,270,0.988497713627714
Tin=Normal AND Tout=Hot AND L=Low AND Solar=High AND CO2=Normal AND N=High AND E=Normal AND W=3,Good,0.345865836422799,1,675,0.609132073052445
Tin=Normal AND Tout=Hot AND L=Normal AND CO2=Normal AND Wind=Low AND N=Normal AND E=High AND W=0,Acceptable,0.3464116371370668,1,1196,0.9999999999957648
Tin=Normal AND Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND CO2=Normal AND Wind=Low AND W=3,Acceptable,0.3497721201686074,1,1594,0.7005591999164078
Tin=Normal AND Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND CO2=Normal AND Wind=Medium AND W=3,Acceptable,0.4119592185995713,1,749,0.7094201533099496
Tin=Normal AND Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND Solar=Normal AND N=High AND W=3,Acceptable,0.5082978243835571,1,354,0.944702924037038
Tin=Normal AND Tout=Normal AND Hin=Dry AND Hout=Dry AND Solar=Normal AND Wind=Low AND N=Normal AND W=3,Acceptable,0.4772626648927298,1,1194,0.7062923910860285
Tin=Normal AND Tout=Normal AND Hin=Dry AND Hout=Normal AND Solar=Normal AND CO2=Normal AND Wind=High AND W=3,Good,0.3513262882676907,1,920,0.988316357285701
Tin=Normal AND Tout=Normal AND Hin=Dry AND L=Low AND Solar=High AND Wind=Medium AND N=Normal AND W=3,Good,0.3516178385504145,1,1454,0.2409338086488068
Tin=Normal AND Tout=Normal AND Hin=Dry AND L=Normal AND Wind=Medium AND N=Normal AND E=Normal AND W=0,Acceptable,0.3825482238490393,1,1306,0.8732381267424582
Tin=Normal AND Tout=Normal AND Hin=Dry AND Solar=Normal AND CO2=Normal AND Wind=Medium AND N=Normal AND W=3,Acceptable,0.4103552425423646,1,933,0.5679181547961653
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Dry AND CO2=Normal AND N=High AND E=Normal AND W=0,Acceptable,0.4379928750275645,1,497,0.9954476519664612
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND CO2=Low AND Wind=Low AND N=Normal AND W=3,Good,0.3551860780336916,1,1465,0.7438018752813598
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND CO2=Normal AND Wind=Low AND N=Normal AND W=0,Acceptable,0.3521365810346722,1,62,0.9410544341816688
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Low AND Solar=Normal AND N=High AND W=0,Acceptable,0.4261356958904005,1,103,0.9813307164713784
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Low AND Solar=Normal AND Wind=Medium AND W=3,Good,0.4753143223674244,1,0,0.8320887113188583
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Low AND Wind=Low AND N=Low AND W=3,Good,0.4166772415344315,1,514,0.8879059909636892
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND CO2=High AND E=Normal AND W=1,Acceptable,0.5011159485771658,1,911,0.5485180549688007
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND CO2=Normal AND Wind=High AND W=0,Acceptable,0.4452952023029327,1,50,0.9819429132983444
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND N=Low AND E=Normal AND W=0,Acceptable,0.5500301626813915,1,14,0.8465668446625596
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Low AND Wind=Medium AND W=1,Acceptable,0.3435293512752956,1,1292,0.8604200761620449
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND N=High AND W=0,Acceptable,0.5069593354546714,1,79,0.8957582122220765
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND N=Low AND W=0,Acceptable,0.4519590963157094,1,855,0.861581267547023
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Wind=Low AND N=Normal AND W=0,Acceptable,0.3717197019261298,1,17,0.9034283541616674
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Wind=Medium AND N=Low AND W=0,Acceptable,0.4240532923204676,1,112,0.8405595377824651
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND Solar=Low AND Wind=Low AND N=Normal AND W=0,Acceptable,0.4132607972726363,1,942,0.8736854069775076
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND Solar=Low AND Wind=Medium AND E=Normal AND W=0,Acceptable,0.3970397095258814,1,766,0.9238999122326448
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND Solar=Low AND Wind=Medium AND N=High AND W=1,Acceptable,0.5323696517510926,1,211,0.8538774894460011
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND Solar=Normal AND CO2=Normal AND Wind=High AND W=3,Good,0.334535210928361,1,763,0.7750886628554775
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND Solar=Normal AND CO2=Normal AND Wind=Low AND W=0,Acceptable,0.424850859014744,1,1716,0.9348443351297872
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND Solar=Normal AND Wind=Medium AND E=Normal AND W=0,Acceptable,0.4098204422227793,1,573,0.9026056224193504
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Normal AND Solar=Normal AND Wind=Medium AND N=Low AND W=0,Acceptable,0.3497871764283807,1,328,0.8825241770687605
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Wet AND CO2=Normal AND Wind=Medium AND N=Low AND W=3,Good,0.3521045042190062,1,46,0.8290050986906048
Tin=Normal AND Tout=Normal AND Hin=Normal AND Hout=Wet AND Solar=Normal AND Wind=Medium AND N=Normal AND W=3,Good,0.4246920257244984,1,32,0.9746471752147724
Tin=Normal AND Tout=Normal AND Hin=Normal AND L=Low AND Solar=Normal AND CO2=Normal AND N=High AND W=3,Good,0.4960505016934697,1,38,0.8425588105648908
Tin=Normal AND Tout=Normal AND Hin=Normal AND L=Normal AND CO2=High AND Wind=Medium AND E=Normal AND W=0,Acceptable,0.3960159256512011,1,41,0.9342893712652866
Tin=Normal AND Tout=Normal AND Hin=Normal AND L=Normal AND CO2=Normal AND Wind=Low AND N=Low AND W=0,Acceptable,0.4977809411348058,1,138,0.8287002700123436
Tin=Normal AND Tout=Normal AND Hin=Normal AND Solar=Low AND Wind=Low AND N=Low AND E=Normal AND W=0,Acceptable,0.4136549429037702,1,637,0.7767086377558019
Tin=Normal AND Tout=Normal AND Hin=Normal AND Solar=Normal AND CO2=High AND N=Normal AND E=Normal AND W=3,Acceptable,0.4851482401578827,1,1516,0.6696095240545332
Tin=Normal AND Tout=Normal AND Hin=Normal AND Solar=Normal AND CO2=Normal AND Wind=Low AND N=Low AND W=3,Good,0.5748424457696919,1,624,0.892965479712893
Tin=Normal AND Tout=Normal AND Hin=Normal AND Solar=Normal AND CO2=Normal AND Wind=Medium AND N=Low AND W=1,Acceptable,0.4062328437503437,1,447,0.8541434944513072
Tin=Normal AND Tout=Normal AND Hin=Wet AND Hout=Normal AND Solar=Normal AND Wind=Medium AND N=Normal AND W=0,Acceptable,0.3514807907120494,1,653,0.9917853325568536
Tin=Normal AND Tout=Normal AND Hin=Wet AND Hout=Wet AND L=Normal AND Wind=Medium AND E=Normal AND W=0,Acceptable,0.3400654175341325,1,159,0.880989076436878
Tin=Normal AND Tout=Normal AND Hin=Wet AND Hout=Wet AND Solar=Low AND CO2=Normal AND E=Normal AND W=1,Acceptable,0.3483424867793267,1,601,0.8878218588184907
Tin=Normal AND Tout=Normal AND Hin=Wet AND L=High AND Solar=Low AND CO2=Normal AND Wind=Medium AND W=1,Acceptable,0.4624158033235351,1,809,0.8982096748603929
Tin=Normal AND Tout=Normal AND Hin=Wet AND L=Normal AND CO2=High AND Wind=Medium AND E=Normal AND W=0,Acceptable,0.3672144593159588,1,797,0.9899503819831592
Tin=Normal AND Tout=Normal AND Hin=Wet AND L=Normal AND CO2=Normal AND N=High AND E=Normal AND W=1,Acceptable,0.4279440752012993,1,646,0.9427457163943124
Tin=Normal AND Tout=Normal AND Hin=Wet AND L=Normal AND Solar=Normal AND CO2=Normal AND E=Normal AND W=0,Acceptable,0.3446142699520619,1,536,0.9596268707266716
Tin=Normal AND Tout=Normal AND Hin=Wet AND Solar=Normal AND CO2=Low AND Wind=Low AND N=Normal AND W=3,Good,0.4103776510123892,1,984,0.9999999999957824
Tin=Normal AND Tout=Normal AND Hout=Dry AND L=Low AND CO2=Low AND Wind=Medium AND N=Normal AND W=3,Acceptable,0.3457203621796385,1,345,0.7565525626991807
Tin=Normal AND Tout=Normal AND Hout=Dry AND L=Normal AND Solar=Low AND CO2=Low AND E=Normal AND W=3,Acceptable,0.3379411190663977,1,1574,0.9369253402264586
Tin=Normal AND Tout=Normal AND Hout=Dry AND Solar=Normal AND CO2=Normal AND Wind=Medium AND N=High AND W=3,Good,0.3926902975796242,1,1341,0.5315325387576318
Tin=Normal AND Tout=Normal AND Hout=Normal AND CO2=Normal AND Wind=Medium AND N=Normal AND E=Low AND W=3,Good,0.414616877270726,1,57,0.8859760758574124
Tin=Normal AND Tout=Normal AND Hout=Normal AND L=Low AND Solar=High AND N=Low AND E=Low AND W=3,Good,0.5898935560634775,1,28,0.7821264793048722
Tin=Normal AND Tout=Normal AND Hout=Normal AND L=Low AND Solar=High AND Wind=Medium AND N=High AND W=3,Good,0.4368203083690757,1,977,0.8426408224274049
Tin=Normal AND Tout=Normal AND Hout=Normal AND L=Normal AND CO2=Normal AND Wind=Medium AND N=Low AND W=3,Good,0.3553715119086949,1,526,0.8076341469321441
Tin=Normal AND Tout=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND Wind=Medium AND E=Low AND W=3,Good,0.4435262895605191,1,807,0.9136021460700208
Tin=Normal AND Tout=Normal AND Hout=Normal AND L=Normal AND Wind=Medium AND N=Low AND E=Normal AND W=0,Acceptable,0.4762130295702813,1,353,0.8692761021817541
Tin=Normal AND Tout=Normal AND Hout=Normal AND Solar=Low AND CO2=Normal AND Wind=Medium AND N=Normal AND W=1,Acceptable,0.5632671583736434,1,1,0.9218866127093484
Tin=Normal AND Tout=Normal AND Hout=Normal AND Solar=Normal AND CO2=Normal AND Wind=High AND E=Normal AND W=3,Good,0.3582432215102988,1,423,0.8047310610124228
Tin=Normal AND Tout=Normal AND Hout=Wet AND L=High AND Solar=Low AND CO2=Normal AND N=Low AND W=0,Acceptable,0.5475405384335122,1,717,0.9999999999941468
Tin=Normal AND Tout=Normal AND Hout=Wet AND L=Normal AND CO2=Low AND Wind=Medium AND E=Normal AND W=1,Acceptable,0.3688039477057019,1,85,0.8735058504134574
Tin=Normal AND Tout=Normal AND L=High AND Solar=Low AND CO2=Normal AND Wind=High AND E=Normal AND W=1,Acceptable,0.3827951375873227,1,412,0.9453965961667364
Tin=Normal AND Tout=Normal AND L=High AND Solar=Low AND CO2=Normal AND Wind=Medium AND N=High AND W=1,Acceptable,0.434549265553478,1,1237,0.888726467462685
Tin=Normal AND Tout=Normal AND L=High AND Solar=Low AND Wind=High AND N=High AND E=Normal AND W=1,Acceptable,0.4053888005491161,1,364,0.999999999997626
Tin=Normal AND Tout=Normal AND L=Low AND CO2=High AND Wind=Medium AND N=Normal AND E=Normal AND W=3,Acceptable,0.3408942868842036,1,999,0.7010830416488407
Tin=Normal AND Tout=Normal AND L=Low AND CO2=Normal AND Wind=Low AND N=Low AND E=Low AND W=0,Acceptable,0.4749304132893099,1,1138,0.9999569849438644
Tin=Normal AND Tout=Normal AND L=Low AND Solar=High AND CO2=High AND N=Low AND E=Low AND W=3,Acceptable,0.3919631373641518,1,223,0.6909921123178661
Tin=Normal AND Tout=Normal AND L=Low AND Solar=High AND CO2=Low AND N=Normal AND E=Low AND W=3,Good,0.3475282350566799,1,1085,0.5090739672771596
Tin=Normal AND Tout=Normal AND L=Low AND Solar=High AND CO2=Normal AND Wind=Low AND N=Normal AND W=3,Good,0.3849447391205287,2,9,0.871368563870467
Tin=Normal AND Tout=Normal AND L=Low AND Solar=Normal AND CO2=Low AND Wind=Medium AND N=High AND W=3,Good,0.4821792295016776,1,140,0.6206978318574042
Tin=Normal AND Tout=Normal AND L=Normal AND CO2=Normal AND Wind=High AND N=Low AND E=Normal AND W=1,Acceptable,0.35549405442549,1,96,0.9262026985441616
Tin=Normal AND Tout=Normal AND L=Normal AND CO2=Normal AND Wind=Low AND N=High AND E=Normal AND W=0,Acceptable,0.4257876975410842,1,835,0.9433096933227704
Tin=Normal AND Tout=Normal AND L=Normal AND Solar=Low AND CO2=High AND Wind=High AND N=Low AND W=0,Acceptable,0.4904755630748939,1,1719,0.9999999999973714
Tin=Normal AND Tout=Normal AND L=Normal AND Solar=Low AND CO2=Normal AND Wind=Low AND E=Normal AND W=1,Acceptable,0.3797572838830175,1,1571,0.969531703996666
Tin=Normal AND Tout=Normal AND L=Normal AND Solar=Low AND CO2=Normal AND Wind=Low AND N=Normal AND W=0,Acceptable,0.3347734486373047,1,300,0.8746964547051538
Tin=Normal AND Tout=Normal AND L=Normal AND Solar=Low AND Wind=High AND N=Normal AND E=Normal AND W=2,Poor,0.5396097857021978,1,784,0.6761122983282417
Tin=Normal AND Tout=Normal AND L=Normal AND Solar=Normal AND CO2=Normal AND N=Normal AND E=Normal AND W=0,Acceptable,0.4374372186114561,1,274,0.94037135741695
Tin=Normal AND Tout=Normal AND L=Normal AND Solar=Normal AND Wind=Medium AND N=Low AND E=Normal AND W=3,Good,0.3566943229391794,1,1036,0.7542382884794764
Tin=Normal AND Tout=Normal AND Solar=High AND CO2=Normal AND Wind=Low AND N=High AND E=Normal AND W=3,Good,0.3407833762409047,1,33,0.9185287658418324
Tin=Normal AND Tout=Normal AND Solar=Low AND CO2=Normal AND Wind=High AND N=Normal AND E=Normal AND W=2,Poor,0.3824171621692703,1,1372,0.6106408634926213
Tin=Normal AND Tout=Normal AND Solar=Low AND CO2=Normal AND Wind=Medium AND N=Low AND E=Normal AND W=2,Poor,0.381575122076378,1,191,0.9999999999986324
Tout=Cold AND Hin=Dry AND Hout=Dry AND L=Low AND CO2=Normal AND Wind=Low AND N=Low AND W=3,Acceptable,0.4467861918854097,1,165,0.9999999999989458
Tout=Cold AND Hin=Normal AND Hout=Normal AND CO2=Normal AND Wind=Low AND N=Normal AND E=High AND W=0,Acceptable,0.5153483668896927,1,586,0.8520335643675282
Tout=Cold AND Hin=Normal AND Hout=Normal AND CO2=Normal AND Wind=Medium AND N=Low AND E=Normal AND W=1,Poor,0.3686622817774463,1,1275,0.8587302543166342
Tout=Cold AND Hin=Normal AND Hout=Normal AND L=Normal AND CO2=High AND N=Normal AND E=Normal AND W=3,Acceptable,0.497483090014881,1,720,0.7735090426728729
Tout=Cold AND Hin=Normal AND Hout=Normal AND L=Normal AND CO2=Normal AND Wind=Medium AND N=High AND W=1,Acceptable,0.370139682926876,1,175,0.5016863758461838
Tout=Cold AND Hin=Normal AND Hout=Normal AND Solar=Low AND Wind=Medium AND N=High AND E=High AND W=2,Poor,0.4003014903202755,1,133,0.9999999999987976
Tout=Cold AND Hin=Normal AND L=Normal AND Solar=Low AND Wind=Medium AND N=Low AND E=High AND W=2,Poor,0.3943772158369219,1,249,0.9999999999959222
Tout=Cold AND Hin=Normal AND L=Normal AND Solar=Normal AND CO2=Normal AND N=Low AND E=High AND W=0,Poor,0.4299686766839836,1,233,0.6125762273440865
Tout=Cold AND Hin=Normal AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Medium AND E=Normal AND W=3,Acceptable,0.3592448803249207,1,1548,0.6391070653341016
Tout=Cold AND Hout=Normal AND L=Low AND Solar=High AND CO2=Normal AND N=Normal AND E=High AND W=3,Acceptable,0.4975782691897827,1,570,0.9999999999992852
Tout=Cold AND Hout=Normal AND L=Low AND Solar=Normal AND CO2=Normal AND Wind=Medium AND E=High AND W=3,Acceptable,0.4731800766283523,1,113,0.992821010418003
Tout=Cold AND Hout=Normal AND L=Normal AND Solar=Low AND CO2=Normal AND Wind=Medium AND E=High AND W=1,Poor,0.3471002686724181,1,650,0.9457998209315912
Tout=Cold AND Hout=Wet AND L=High AND Solar=Low AND Wind=Medium AND N=Low AND E=High AND W=1,Poor,0.3654173947976038,1,158,0.999999999996487
Tout=Cold AND L=Normal AND Solar=Low AND CO2=Normal AND Wind=High AND N=Low AND E=Normal AND W=1,Acceptable,0.3805548283738545,1,131,0.9639151925784524
Tout=Hot AND Hin=Dry AND Hout=Dry AND Solar=Normal AND CO2=Normal AND N=Low AND E=High AND W=3,Poor,0.3473248877922456,1,1600,0.9999999999985756
Tout=Hot AND Hin=Dry AND Hout=Dry AND Solar=Normal AND CO2=Normal AND N=Normal AND E=Normal AND W=3,Acceptable,0.514245934947933,1,1450,0.8692708653565276
Tout=Hot AND Hin=Dry AND L=Normal AND CO2=Normal AND Wind=Low AND N=Low AND E=Normal AND W=3,Acceptable,0.3885355754067188,1,1125,0.9500568970013532
Tout=Hot AND Hin=Normal AND Hout=Dry AND Solar=Normal AND CO2=Normal AND N=Normal AND E=Normal AND W=3,Acceptable,0.4271468496632791,1,752,0.8297114173126607
Tout=Hot AND Hin=Normal AND Hout=Normal AND L=Low AND CO2=Normal AND N=Normal AND E=Normal AND W=3,Acceptable,0.4564110483382043,1,120,0.4198922552297261
Tout=Hot AND Hin=Normal AND Hout=Normal AND L=Low AND Solar=High AND N=Normal AND E=High AND W=3,Poor,0.6128459588116193,1,1158,0.8691663993598369
Tout=Hot AND Hin=Normal AND Hout=Normal AND L=Normal AND CO2=Normal AND Wind=Medium AND N=Low AND W=1,Poor,0.3622608230267606,1,1418,0.5124065351542713
Tout=Hot AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND Wind=Medium AND E=High AND W=0,Acceptable,0.3773946360153254,1,547,0.7659567522261224
Tout=Hot AND Hin=Normal AND Hout=Normal AND L=Normal AND Wind=Low AND N=High AND E=Normal AND W=0,Acceptable,0.4395145674267336,1,1538,0.9999999999982504
Tout=Hot AND Hin=Normal AND Hout=Normal AND Solar=Low AND Wind=Medium AND N=Low AND E=Normal AND W=0,Acceptable,0.3752184198555848,1,1180,0.9505853602897094
Tout=Hot AND Hin=Normal AND Hout=Normal AND Solar=Normal AND CO2=Low AND N=High AND E=Normal AND W=0,Acceptable,0.5279576124022616,1,63,0.9995134737245328
Tout=Hot AND Hin=Normal AND Hout=Normal AND Solar=Normal AND CO2=Low AND N=High AND E=Normal AND W=3,Acceptable,0.5578261240236508,1,1326,0.8724857152895049
Tout=Hot AND Hin=Normal AND Hout=Normal AND Solar=Normal AND Wind=Medium AND N=Normal AND E=High AND W=3,Acceptable,0.3441844993509912,1,1013,0.9003540962142704
Tout=Hot AND Hin=Normal AND L=High AND Solar=Low AND Wind=Low AND N=Low AND E=Normal AND W=0,Acceptable,0.3888356656748061,1,323,0.9999001450462652
Tout=Hot AND Hin=Normal AND L=Normal AND CO2=High AND Wind=Medium AND N=Low AND E=High AND W=0,Poor,0.3653408849894689,1,1529,0.9999999999915604
Tout=Hot AND Hin=Normal AND L=Normal AND CO2=Normal AND Wind=Low AND N=High AND E=High AND W=3,Acceptable,0.5831948101783274,1,1298,0.9999999999985736
Tout=Hot AND Hin=Normal AND L=Normal AND CO2=Normal AND Wind=Low AND N=Low AND E=Normal AND W=3,Good,0.3334795817199466,1,1663,0.8587658221157969
Tout=Hot AND Hin=Normal AND L=Normal AND CO2=Normal AND Wind=Medium AND N=Low AND E=High AND W=3,Acceptable,0.3726019827082479,1,216,0.5899958678501744
Tout=Hot AND Hout=Normal AND Solar=High AND CO2=Normal AND Wind=Medium AND N=Low AND E=Normal AND W=3,Acceptable,0.4163248417602238,1,538,0.6299514110482648
Tout=Hot AND Hout=Wet AND L=Normal AND Solar=Low AND CO2=Normal AND Wind=Medium AND E=Normal AND W=1,Acceptable,0.4515748570028269,1,1533,0.957683604105416
Tout=Hot AND L=High AND Solar=Low AND CO2=Normal AND Wind=Low AND N=Low AND E=Normal AND W=1,Acceptable,0.3442577567246339,1,200,0.9999999999909556
Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Low AND Solar=High AND N=Low AND E=Low AND W=3,Acceptable,0.3726719458721603,1,1057,0.966533100560352
Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Low AND Solar=Normal AND CO2=High AND N=Normal AND W=3,Acceptable,0.3377189381315567,1,877,0.9995038609384485
Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND CO2=Normal AND Wind=Low AND N=Normal AND W=0,Acceptable,0.3804539570105357,1,887,0.9411147698693012
Tout=Normal AND Hin=Dry AND Hout=Dry AND L=Normal AND Solar=Normal AND CO2=Normal AND Wind=Medium AND W=0,Poor,0.3547796787113236,1,1762,0.3247628757285193
Tout=Normal AND Hin=Dry AND L=Low AND Solar=High AND Wind=Medium AND N=Low AND E=Low AND W=3,Acceptable,0.511602576611697,1,962,0.8193193795779291
Tout=Normal AND Hin=Normal AND Hout=Normal AND CO2=Normal AND Wind=High AND N=Normal AND E=Normal AND W=1,Poor,0.3741074052193325,1,1356,0.3056509221976722
Tout=Normal AND Hin=Normal AND Hout=Normal AND CO2=Normal AND Wind=Low AND N=Low AND E=Low AND W=0,Acceptable,0.3647504669849548,1,1737,0.8426762048616605
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=High AND Solar=Low AND Wind=Low AND N=Low AND W=0,Acceptable,0.3598801122060197,1,1285,0.983701692443096
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Low AND CO2=Low AND Wind=Low AND N=Normal AND W=3,Good,0.4175457758255952,1,523,0.7024476932862805
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Low AND Solar=High AND CO2=Normal AND Wind=Medium AND W=3,Acceptable,0.3663374991757354,1,1223,0.1760705336433643
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Low AND Solar=Normal AND CO2=High AND E=Normal AND W=3,Good,0.4291243397866405,1,1191,0.3530399773869114
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Low AND Solar=Normal AND CO2=Low AND Wind=Low AND W=3,Acceptable,0.3540369065281143,1,1603,0.4473203282558002
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Low AND Solar=Normal AND Wind=Low AND N=High AND W=0,Acceptable,0.4659264142829615,1,535,0.9999999999986364
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND CO2=High AND Wind=Low AND N=Normal AND W=0,Poor,0.4401613536596543,1,1631,0.4538501713706228
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND CO2=High AND Wind=Medium AND N=Low AND W=1,Poor,0.4518898575128481,1,1054,0.8833184095177731
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND CO2=Normal AND Wind=Low AND E=Normal AND W=3,Acceptable,0.4249687090390171,1,1443,0.310033962000293
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND CO2=Normal AND Wind=Medium AND N=Low AND W=1,Acceptable,0.4959289018777162,1,424,0.7150096450601318
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND CO2=Normal AND Wind=Medium AND N=Normal AND W=0,Acceptable,0.5405906072374937,1,384,0.8661481830253576
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Low AND CO2=Normal AND Wind=Medium AND W=0,Acceptable,0.3729990124214276,1,551,0.8665256544112689
Tout=Normal AND Hin=Normal AND Hout=Normal AND L=Normal AND Solar=Normal AND CO2=Low AND Wind=High AND W=0,Acceptable,0.3699130774993178,1,1522,0.999999999996776
